NDC	MAPB_id	drug_id	MAPB_name	drug_name	new_sort
00093312242	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
00093312298	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
00093313482	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
00093330416	d00229	d03782	ethinyl estradiol	desogestrel-ethinyl estradiol	381
00093330516	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
00093354256	d04827	d04827	atomoxetine	atomoxetine	29
00093354356	d04827	d04827	atomoxetine	atomoxetine	29
00093354456	d04827	d04827	atomoxetine	atomoxetine	29
00093354556	d04827	d04827	atomoxetine	atomoxetine	29
00093354656	d04827	d04827	atomoxetine	atomoxetine	29
00093354756	d04827	d04827	atomoxetine	atomoxetine	29
00093354856	d04827	d04827	atomoxetine	atomoxetine	29
00093434656	d00236	d00236	fluoxetine	fluoxetine	142
00093435901	d00199	d00199	clozapine	clozapine	72
00093435905	d00199	d00199	clozapine	clozapine	72
00093435993	d00199	d00199	clozapine	clozapine	72
00093440401	d00199	d00199	clozapine	clozapine	72
00093440405	d00199	d00199	clozapine	clozapine	72
00093440501	d00199	d00199	clozapine	clozapine	72
00093440505	d00199	d00199	clozapine	clozapine	72
00093440593	d00199	d00199	clozapine	clozapine	72
00093474101	d04332	d04332	citalopram	citalopram	68
00093474105	d04332	d04332	citalopram	citalopram	68
00093474150	d04332	d04332	citalopram	citalopram	68
00093474201	d04332	d04332	citalopram	citalopram	68
00093474205	d04332	d04332	citalopram	citalopram	68
00093504906	d04442	d05635	pioglitazone	metformin-pioglitazone	268
00093504986	d04442	d05635	pioglitazone	metformin-pioglitazone	268
00093505006	d04442	d05635	pioglitazone	metformin-pioglitazone	268
00093505086	d04442	d05635	pioglitazone	metformin-pioglitazone	268
00093528956	d04803	d04803	voriconazole	voriconazole	368
00093529056	d04803	d04803	voriconazole	voriconazole	368
00093529410	d00325	d00325	omeprazole	omeprazole	245
00093529456	d00325	d00325	omeprazole	omeprazole	245
00093529498	d00325	d00325	omeprazole	omeprazole	245
00093532828	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
00093532862	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
00093538256	d04376	d05354	abacavir	abacavir-lamivudine	1
00093541701	d00199	d00199	clozapine	clozapine	72
00093541784	d00199	d00199	clozapine	clozapine	72
00093542328	d00229	d04760	ethinyl estradiol	drospirenone-ethinyl estradiol	381
00093542358	d00229	d04760	ethinyl estradiol	drospirenone-ethinyl estradiol	381
00093542362	d00229	d04760	ethinyl estradiol	drospirenone-ethinyl estradiol	381
00093550356	d00236	d04917	fluoxetine	fluoxetine-olanzapine	142
00093550456	d00236	d04917	fluoxetine	fluoxetine-olanzapine	142
00093550556	d00236	d04917	fluoxetine	fluoxetine-olanzapine	142
00093550656	d00236	d04917	fluoxetine	fluoxetine-olanzapine	142
00093550756	d00236	d04917	fluoxetine	fluoxetine-olanzapine	142
00093552606	d04882	d04882	atazanavir	atazanavir	27
00093552706	d04882	d04882	atazanavir	atazanavir	27
00093552856	d04882	d04882	atazanavir	atazanavir	27
00093573101	d00329	d00329	oxycodone	oxycodone	250
00093573201	d00329	d00329	oxycodone	oxycodone	250
00093573301	d00329	d00329	oxycodone	oxycodone	250
00093573401	d00329	d00329	oxycodone	oxycodone	250
00093585001	d04812	d04812	escitalopram	escitalopram	125
00093585005	d04812	d04812	escitalopram	escitalopram	125
00093585101	d04812	d04812	escitalopram	escitalopram	125
00093585105	d04812	d04812	escitalopram	escitalopram	125
00093585201	d04812	d04812	escitalopram	escitalopram	125
00093585205	d04812	d04812	escitalopram	escitalopram	125
00093603182	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
00093610812	d00236	d00236	fluoxetine	fluoxetine	142
00093613732	d00148	d00148	diazepam	diazepam	95
00093613832	d00148	d00148	diazepam	diazepam	95
00093613932	d00148	d00148	diazepam	diazepam	95
00093614882	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
00093645056	d04749	d04749	esomeprazole	esomeprazole	126
00093645098	d04749	d04749	esomeprazole	esomeprazole	126
00093645156	d04749	d04749	esomeprazole	esomeprazole	126
00093645198	d04749	d04749	esomeprazole	esomeprazole	126
00093711498	d03157	d03157	paroxetine	paroxetine	257
00093711598	d03157	d03157	paroxetine	paroxetine	257
00093711698	d03157	d03157	paroxetine	paroxetine	257
00093712198	d03157	d03157	paroxetine	paroxetine	257
00093715298	d00746	d00746	simvastatin	simvastatin	307
00093715310	d00746	d00746	simvastatin	simvastatin	307
00093715331	d00746	d00746	simvastatin	simvastatin	307
00093715398	d00746	d00746	simvastatin	simvastatin	307
00093715410	d00746	d00746	simvastatin	simvastatin	307
00093715431	d00746	d00746	simvastatin	simvastatin	307
00093715498	d00746	d00746	simvastatin	simvastatin	307
00093715510	d00746	d00746	simvastatin	simvastatin	307
00093715531	d00746	d00746	simvastatin	simvastatin	307
00093715598	d00746	d00746	simvastatin	simvastatin	307
00093715610	d00746	d00746	simvastatin	simvastatin	307
00093715698	d00746	d00746	simvastatin	simvastatin	307
00093716305	d04294	d04294	tolterodine	tolterodine	344
00093716356	d04294	d04294	tolterodine	tolterodine	344
00093716398	d04294	d04294	tolterodine	tolterodine	344
00093716405	d04294	d04294	tolterodine	tolterodine	344
00093716456	d04294	d04294	tolterodine	tolterodine	344
00093716498	d04294	d04294	tolterodine	tolterodine	344
00093716501	d04380	d04380	celecoxib	celecoxib	57
00093716505	d04380	d04380	celecoxib	celecoxib	57
00093716601	d04380	d04380	celecoxib	celecoxib	57
00093716605	d04380	d04380	celecoxib	celecoxib	57
00093717006	d04380	d04380	celecoxib	celecoxib	57
00093718810	d00236	d00236	fluoxetine	fluoxetine	142
00093718856	d00236	d00236	fluoxetine	fluoxetine	142
00093719801	d00236	d00236	fluoxetine	fluoxetine	142
00093719805	d00236	d00236	fluoxetine	fluoxetine	142
00093719856	d00236	d00236	fluoxetine	fluoxetine	142
00093723401	d04532	d04532	meloxicam	meloxicam	207
00093723656	d00867	d00867	ondansetron	ondansetron	246
00093725401	d03864	d03864	glimepiride	glimepiride	156
00093725501	d03864	d03864	glimepiride	glimepiride	156
00093725601	d03864	d03864	glimepiride	glimepiride	156
00093725652	d03864	d03864	glimepiride	glimepiride	156
00093727105	d04442	d04442	pioglitazone	pioglitazone	268
00093727156	d04442	d04442	pioglitazone	pioglitazone	268
00093727198	d04442	d04442	pioglitazone	pioglitazone	268
00093727205	d04442	d04442	pioglitazone	pioglitazone	268
00093727256	d04442	d04442	pioglitazone	pioglitazone	268
00093727298	d04442	d04442	pioglitazone	pioglitazone	268
00093727305	d04442	d04442	pioglitazone	pioglitazone	268
00093727356	d04442	d04442	pioglitazone	pioglitazone	268
00093727398	d04442	d04442	pioglitazone	pioglitazone	268
00093729501	d03847	d03847	carvedilol	carvedilol	55
00093729505	d03847	d03847	carvedilol	carvedilol	55
00093729601	d03847	d03847	carvedilol	carvedilol	55
00093729605	d03847	d03847	carvedilol	carvedilol	55
00093729901	d04532	d04532	meloxicam	meloxicam	207
00093730606	d04380	d04380	celecoxib	celecoxib	57
00093731405	d04258	d04258	clopidogrel	clopidogrel	71
00093731456	d04258	d04258	clopidogrel	clopidogrel	71
00093731498	d04258	d04258	clopidogrel	clopidogrel	71
00093733801	d04121	d04121	tamsulosin	tamsulosin	328
00093735056	d03828	d03828	lansoprazole	lansoprazole	188
00093735156	d03828	d03828	lansoprazole	lansoprazole	188
00093736410	d03821	d03821	losartan	losartan	201
00093736498	d03821	d03821	losartan	losartan	201
00093736510	d03821	d03821	losartan	losartan	201
00093736556	d03821	d03821	losartan	losartan	201
00093736598	d03821	d03821	losartan	losartan	201
00093736610	d03821	d03821	losartan	losartan	201
00093736656	d03821	d03821	losartan	losartan	201
00093736698	d03821	d03821	losartan	losartan	201
00093736710	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
00093736756	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
00093736798	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
00093736810	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
00093736856	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
00093736898	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
00093736910	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
00093736956	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
00093736998	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
00093738001	d03181	d03181	venlafaxine	venlafaxine	364
00093738101	d03181	d03181	venlafaxine	venlafaxine	364
00093738201	d03181	d03181	venlafaxine	venlafaxine	364
00093738301	d03181	d03181	venlafaxine	venlafaxine	364
00093738405	d03181	d03181	venlafaxine	venlafaxine	364
00093738456	d03181	d03181	venlafaxine	venlafaxine	364
00093738498	d03181	d03181	venlafaxine	venlafaxine	364
00093738505	d03181	d03181	venlafaxine	venlafaxine	364
00093738556	d03181	d03181	venlafaxine	venlafaxine	364
00093738598	d03181	d03181	venlafaxine	venlafaxine	364
00093738605	d03181	d03181	venlafaxine	venlafaxine	364
00093738656	d03181	d03181	venlafaxine	venlafaxine	364
00093738698	d03181	d03181	venlafaxine	venlafaxine	364
00093738756	d04500	d04500	moxifloxacin	moxifloxacin	223
00093743901	d03833	d03833	divalproex sodium	divalproex sodium	97
00093744001	d03833	d03833	divalproex sodium	divalproex sodium	97
00093744005	d03833	d03833	divalproex sodium	divalproex sodium	97
00093744101	d03833	d03833	divalproex sodium	divalproex sodium	97
00093744105	d03833	d03833	divalproex sodium	divalproex sodium	97
00093745501	d00246	d04823	glipizide	glipizide-metformin	157
00093745601	d00246	d04823	glipizide	glipizide-metformin	157
00093745701	d00246	d04823	glipizide	glipizide-metformin	157
00093747306	d04311	d04311	capecitabine	capecitabine	49
00093747489	d04311	d04311	capecitabine	capecitabine	49
00093753656	d03873	d03873	anastrozole	anastrozole	20
00093754206	d05355	d05355	duloxetine	duloxetine	106
00093754356	d05355	d05355	duloxetine	duloxetine	106
00093754456	d05355	d05355	duloxetine	duloxetine	106
00093756956	d04825	d04825	aripiprazole	aripiprazole	22
00093756956	d04825	d04825	aripiprazole	aripiprazole	23
00093757098	d04851	d04851	rosuvastatin	rosuvastatin	299
00093757198	d04851	d04851	rosuvastatin	rosuvastatin	299
00093757298	d04851	d04851	rosuvastatin	rosuvastatin	299
00093757356	d04851	d04851	rosuvastatin	rosuvastatin	299
00093758056	d04825	d04825	aripiprazole	aripiprazole	22
00093758056	d04825	d04825	aripiprazole	aripiprazole	23
00093758156	d04825	d04825	aripiprazole	aripiprazole	22
00093758156	d04825	d04825	aripiprazole	aripiprazole	23
00093758256	d04825	d04825	aripiprazole	aripiprazole	22
00093758256	d04825	d04825	aripiprazole	aripiprazole	23
00093758356	d04825	d04825	aripiprazole	aripiprazole	22
00093758356	d04825	d04825	aripiprazole	aripiprazole	23
00093761356	d04825	d04825	aripiprazole	aripiprazole	22
00093761356	d04825	d04825	aripiprazole	aripiprazole	23
00093762056	d04156	d04156	letrozole	letrozole	195
00093762998	d04758	d04758	imatinib	imatinib	167
00093763056	d04758	d04758	imatinib	imatinib	167
00093767706	d04442	d05635	pioglitazone	metformin-pioglitazone	268
00093767786	d04442	d05635	pioglitazone	metformin-pioglitazone	268
00093767806	d04442	d05635	pioglitazone	metformin-pioglitazone	268
00093767886	d04442	d05635	pioglitazone	metformin-pioglitazone	268
00093775598	d04286	d04286	fenofibrate	fenofibrate	135
00093775698	d04286	d04286	fenofibrate	fenofibrate	135
00093777201	d00199	d00199	clozapine	clozapine	72
00093777205	d00199	d00199	clozapine	clozapine	72
00093777293	d00199	d00199	clozapine	clozapine	72
00093807316	d00229	d03388	ethinyl estradiol	ethinyl estradiol-ethynodiol	381
00093960412	d00027	d00027	haloperidol	haloperidol	159
00093960423	d00027	d00027	haloperidol	haloperidol	159
00093961212	d00217	d00217	doxepin	doxepin	102
00095300001	d00049	d03456	acetaminophen	acetaminophen-butalbital	4
00113025968	d00170	d00170	aspirin	aspirin	26
00113027468	d00170	d00170	aspirin	aspirin	26
00113041678	d00170	d00170	aspirin	aspirin	26
00113046768	d00170	d00170	aspirin	aspirin	26
00113091530	d00325	d00325	omeprazole	omeprazole	245
00113091555	d00325	d00325	omeprazole	omeprazole	245
00115051101	d04286	d04286	fenofibrate	fenofibrate	135
00115052201	d04286	d04286	fenofibrate	fenofibrate	135
00115052202	d04286	d04286	fenofibrate	fenofibrate	135
00115053301	d04286	d04286	fenofibrate	fenofibrate	135
00115053302	d04286	d04286	fenofibrate	fenofibrate	135
00115112208	d04750	d04750	galantamine	galantamine	151
00115138503	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138508	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138510	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138603	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138608	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138610	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138702	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138708	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138710	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138802	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138808	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115138810	d00746	d05348	simvastatin	ezetimibe-simvastatin	307
00115152210	d04286	d04286	fenofibrate	fenofibrate	135
00115152310	d04286	d04286	fenofibrate	fenofibrate	135
00115155601	d00329	d00329	oxycodone	oxycodone	250
00115155701	d00329	d00329	oxycodone	oxycodone	250
00115155801	d00329	d00329	oxycodone	oxycodone	250
00115155901	d00329	d00329	oxycodone	oxycodone	250
00115156001	d00329	d00329	oxycodone	oxycodone	250
00115156101	d00329	d00329	oxycodone	oxycodone	250
00115156201	d00329	d00329	oxycodone	oxycodone	250
00115164301	d00112	d00112	nitrofurantoin	nitrofurantoin	233
00115164501	d00112	d00112	nitrofurantoin	nitrofurantoin	233
00115165101	d00298	d00298	metoclopramide	metoclopramide	213
00115165102	d00298	d00298	metoclopramide	metoclopramide	213
00115165103	d00298	d00298	metoclopramide	metoclopramide	213
00115165201	d00298	d00298	metoclopramide	metoclopramide	213
00115165202	d00298	d00298	metoclopramide	metoclopramide	213
00115551110	d04286	d04286	fenofibrate	fenofibrate	135
00115552202	d04286	d04286	fenofibrate	fenofibrate	135
00115552210	d04286	d04286	fenofibrate	fenofibrate	135
00115691101	d03833	d03833	divalproex sodium	divalproex sodium	97
00115691102	d03833	d03833	divalproex sodium	divalproex sodium	97
00115692201	d03833	d03833	divalproex sodium	divalproex sodium	97
00115692202	d03833	d03833	divalproex sodium	divalproex sodium	97
00115821101	d04121	d04121	tamsulosin	tamsulosin	328
00115821103	d04121	d04121	tamsulosin	tamsulosin	328
00121050404	d00012	d03423	codeine	acetaminophen-codeine	74
00121050404	d00049	d03423	acetaminophen	acetaminophen-codeine	4
00121050405	d00012	d03423	codeine	acetaminophen-codeine	74
00121050405	d00049	d03423	acetaminophen	acetaminophen-codeine	4
00121050416	d00012	d03423	codeine	acetaminophen-codeine	74
00121050416	d00049	d03423	acetaminophen	acetaminophen-codeine	4
00121057616	d00298	d00298	metoclopramide	metoclopramide	213
00121058104	d00027	d00027	haloperidol	haloperidol	159
00121065700	d00049	d00049	acetaminophen	acetaminophen	4
00121067516	d00083	d00083	valproic acid	valproic acid	358
00121067816	d00144	d00144	nortriptyline	nortriptyline	237
00121072104	d00236	d00236	fluoxetine	fluoxetine	142
00121077204	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
00121077216	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
00121077504	d00012	d03393	codeine	codeine-guaifenesin	74
00121077508	d00012	d03393	codeine	codeine-guaifenesin	74
00121077516	d00012	d03393	codeine	codeine-guaifenesin	74
00121085340	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
00121085416	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
00121100800	d00012	d03423	codeine	acetaminophen-codeine	74
00121100800	d00049	d03423	acetaminophen	acetaminophen-codeine	4
00121177500	d00012	d03393	codeine	codeine-guaifenesin	74
00121177510	d00012	d03393	codeine	codeine-guaifenesin	74
00121467500	d00083	d00083	valproic acid	valproic acid	358
00121467505	d00083	d00083	valproic acid	valproic acid	358
00121472105	d00236	d00236	fluoxetine	fluoxetine	142
00121477115	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
00121477205	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
00121477210	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
00131326532	d03181	d03181	venlafaxine	venlafaxine	364
00131326546	d03181	d03181	venlafaxine	venlafaxine	364
00131326632	d03181	d03181	venlafaxine	venlafaxine	364
00131326646	d03181	d03181	venlafaxine	venlafaxine	364
00131326732	d03181	d03181	venlafaxine	venlafaxine	364
00131326746	d03181	d03181	venlafaxine	venlafaxine	364
00131326832	d03181	d03181	venlafaxine	venlafaxine	364
00131326846	d03181	d03181	venlafaxine	venlafaxine	364
00135011702	d00170	d00170	aspirin	aspirin	26
00140000401	d00148	d00148	diazepam	diazepam	95
00140000501	d00148	d00148	diazepam	diazepam	95
00140000514	d00148	d00148	diazepam	diazepam	95
00140000601	d00148	d00148	diazepam	diazepam	95
00140000614	d00148	d00148	diazepam	diazepam	95
00143117601	d00960	d00960	carisoprodol	carisoprodol	54
00143178701	d00049	d03455	acetaminophen	acetaminophen/butalbital/caffeine	4
00143178705	d00049	d03455	acetaminophen	acetaminophen/butalbital/caffeine	4
00143203701	d00011	d00011	ciprofloxacin	ciprofloxacin	66
00143212522	d00035	d00035	chloroquine	chloroquine	63
00143212801	d00035	d00817	chloroquine	hydroxychloroquine	63
